pathway	10M_3	11M_7	12M_5	13M_2	14M_4	15M_1	16M_3	17M_7	18M_6	19M_1	20M_2	21M_5	22M_4	23M_6	24M_5	25M_2	26M_4	27M_1	28M_3	29M_7	2M_3	30M_1	31M_6	32M_7	33M_3	34M_4	35M_5	36M_2	37M_7	38M_1	39M_6	3M_2	40M_5	41M_3	42M_4	43M_2	44M_7	45M_6	46M_5	47M_3	48M_1	49M_2	4M_4	50M_4	51M_7	52M_6	53M_3	54M_2	55M_5	56M_1	57M_4	58M_2	59M_3	5M_6	60M_6	61M_1	62M_4	63M_5	64M_7	65M_2	66M_1	67M_5	68M_3	69M_7	6M_1	70M_6	71M_4	7M_7	8M_5	9M_6
PWY-1422	0.0	2.552421742282775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.395975770738635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.599333792973645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1541	0.0	0.0	0.0	0.0	3.3629853071230316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1622	0.0	200.48875004678663	0.0	65.76470195665534	10.209207816203293	0.0	71.2451943212156	0.0	12.918567393669429	0.0	0.0	0.0	0.0	0.0	19.747756360297547	215.94614596078782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.44070676757264	42.02600148834989	0.0	0.0	0.0	24.474132361195927	0.0	0.0	0.0	0.0	126.2568120486763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.37597626365948	0.0	64.54959044991672	0.0	0.0	0.0	0.0	0.0	0.0	70.94348637411021	0.0	0.0	0.0	0.0	0.0	0.0	36.44757484958001	0.0	0.0	0.0	0.0	0.0	141.31097076980402	0.0
PWY-181	0.0	762.5979777030875	242.9299793570812	313.5210540454135	42.4703873088863	79.69178526108985	312.032327859811	105.58741802731379	63.56292114270622	786.501945445498	142.17399787004737	157.78642017822324	124.31012887071545	0.0	63.56628636531008	939.6157698148892	325.00369422255625	71.71825135085602	0.0	305.9341176503741	95.43701754252058	804.1849688763959	0.0	31.843302097368884	31.82423151569355	126.01666482181561	53.465464862150526	170.89730790793914	211.29864896659927	462.39324367747184	0.0	182.38569835598506	212.97415697414124	53.76472257868541	47.70043985828799	69.9161882911938	293.9675214553781	636.4479105703507	124.71654866082883	55.02421250574729	181.08983915582016	15.954714659509142	670.9934045806336	37.26287383803002	55.78000325852449	148.65756373600786	119.19092828010248	69.85006466137257	339.9768944466681	160.5990776651015	31.82529515568859	5.997016712711689	0.0	59.673271706262206	98.93202949409729	564.7294622587256	94.99626372345989	67.3457386602128	305.57419896465586	19.976993135284943	273.3449186789965	0.0	142.2640847296037	35.7792751434175	905.935575024913	47.386299938112494	31.550367395020807	308.62797761977043	750.569859714412	144.60404794200903
PWY-1861	91.66683209188659	3632.8216555371937	440.3290157499793	625.1673857791671	174.87831467363287	617.474303464537	1766.4130579073405	2412.8253243686854	175.05678522541228	1881.1517288800924	890.3323223996002	61.23342006107947	364.72126860270157	388.845434902331	63.87514484619233	639.2916275004791	441.30065889829035	245.9276075593014	74.67224941738858	150.59840913644254	1200.0718575240437	664.4193064031351	1117.1497096542985	155.08696509623886	255.87785118883875	307.5002903964549	95.63997893437958	460.3124379773182	341.17074669525044	734.9259147695034	15.988799055525485	3526.599312705293	1278.6444179563077	250.57395119569435	609.8644103747794	129.71299540328204	327.9873304044819	207.278560307695	3.999469748552368	191.02336070683725	476.3106691381985	162.8545992549003	11.992703691618939	150.11021048325614	315.80621387161574	470.58649043632965	290.67389530025105	597.108115899897	1647.3869358893317	233.6000916125406	27.984594585118902	320.8202767846712	172.65131525249282	238.32154992587732	617.0331345275946	1579.7471282329213	371.37801820078823	363.17308157224926	1508.502509401329	253.32071384847862	1084.1321963484015	0.0	175.38864684503378	1467.9336826807678	3086.0749599165656	43.89365368450526	45.197224652217024	772.2056013357511	493.0000422947895	190.55516809642924
PWY-2941	21312.814014354208	38405.907188851874	26584.315234451526	28397.588248408563	43942.82576040832	36181.09765656928	35665.51756748435	34059.79000700298	22042.857088660854	29711.467616911188	23345.769081584353	31674.880888854557	6344.589465721585	11608.175191752667	36645.19217848347	22480.01612692036	27889.295501590266	38361.35030107438	21299.20409747654	39105.64431324667	26557.843599652235	86192.31550062016	38269.9121356827	22416.001911266703	28281.444959794226	24198.497517478172	37420.950376726476	53119.11182266777	6928.1724835033165	67508.48885231648	30738.154481835758	25772.736959421552	31302.782055734122	27029.42016765537	10522.563701715751	22800.895199704366	9164.39901576471	35452.19939733057	11932.076532864205	12620.53464690303	30590.293162453327	16266.757465344765	12001.781660038756	48559.78647574813	31867.283139198993	36604.23258603222	25314.504369530343	45645.799731849795	10785.588575833053	33293.023121227634	40403.981233852675	31617.77882819964	16392.829165171886	17557.43181756527	21814.284868864066	48714.580953731456	27052.293715988653	20745.247762479972	32580.45941368708	37908.44496175993	51538.485879843196	6394.954614040426	30843.507980985847	7836.71787234921	50359.887103711895	24127.36829770113	27095.387778115666	24535.52444875586	30328.513470484206	16586.534359381825
PWY-2942	23466.092953189436	43100.90865189674	32268.432064566085	34492.130470272205	45490.599265003184	45457.232314501925	43509.81558924447	42915.77707127417	24852.84564126407	41381.99997654393	28294.18618035536	33500.78408254808	7820.9685902485435	12069.84674634235	40438.54190789648	27200.609169796906	28960.6358753167	41381.2104788637	22806.849222545072	41054.55337500424	30228.69974158715	89291.77725656093	43466.13384893007	24497.47307903156	29347.865298756173	25698.220834402688	39990.99122671386	59646.29931855867	8287.870239036023	73033.89164974802	32007.96978877247	33269.98366516046	34374.95795316993	29518.791289968292	13835.559978539535	23819.571444840723	10143.567206928014	39771.898147244116	17425.306837560096	18592.32349123257	33913.889576379435	17543.709927059437	13867.800287888944	50650.72579493307	34784.0882925398	39612.50051425544	29683.514895837383	55826.10543636295	13383.715700233148	35941.31940393877	41664.62143525563	33735.82851740029	19097.2697122603	19761.425279688752	24134.379184862086	56750.70980547341	28571.554227919743	22157.881664330438	37488.9506385682	41424.83372943915	58159.18346918851	6587.252579439058	32887.609258525896	9511.263372526602	68858.29939247029	26130.555365767334	28529.890292361157	29917.140838165862	35702.077085003264	19158.027368387626
PWY-3001	9650.07470384938	22600.471525679124	24812.22642868269	22345.785617188838	10937.55344763812	31520.558806109464	30009.26843064363	32070.497091704725	11873.360268583265	32351.39974024701	17996.346887666514	10404.9741937897	5290.467330741746	1548.5344677876353	16606.235376129014	18092.83972181858	4374.544923758795	14103.988320696377	7508.727493625304	8315.209803236014	16724.78696915963	21468.19420508784	21978.302288019106	9860.199975771608	4732.854431900889	6803.02726606688	11721.141537618918	28026.64616415208	5228.715497522768	28001.17032612977	5830.565323504611	24706.665628541057	15514.36761136932	11559.907949999799	9858.551008446444	4571.749769605504	5034.214092149428	18887.790217539387	13999.918166597588	14373.58726426276	15134.815904388091	5442.6432408417895	6415.449141520745	14390.475891848791	14264.101895171467	12029.018950243511	17569.35769841534	37315.297530082236	9451.529079624634	13110.262501704525	4998.174071992017	11317.313314641522	9799.636895214555	10011.29551873305	9531.44307997337	32570.52844373375	8906.912539535999	6100.30446105581	21738.02574846553	16830.674840590294	31136.112945402838	931.0288112337518	10663.337150595593	6573.43491718635	54497.05731967988	9220.04528152259	5986.625671210795	19302.780393759844	22001.98099554398	9431.717893822273
PWY-3661	0.0	29.942132681444146	0.0	12.437115369742195	4.906003427261305	12.4141704036975	66.514084411809	0.6249134962346652	0.0	0.0	26.944445440279324	17.055018961157103	36.35718791085088	1.6583541921180265	0.0	73.95598767043425	29.428050596835767	0.0	12.215290131121012	88.23347949726872	424.16867242524035	234.38961162061028	31.548530366981858	0.0	33.83844636203287	204.7951670356257	14.065410436807605	29.32281174695749	26.94088933738875	127.5554049133477	7.326789904895666	590.3003557371152	9.884457245944409	14.825751962790562	0.0	0.0	89.56090304433255	36.64714639555452	77.54090906980034	16.9581836869628	56.24418681425966	0.0	253.36040453713727	0.0	0.0	0.0	23.96704585003108	21.65751037419582	3.1175468738168006	0.0	0.0	32.06988462605144	4.544756590124418	4.963246917019998	0.0	523.1155848144223	0.0	19.669571593010662	45.569204659478864	6.156895649989338	0.0	0.0	0.0	0.0	389.53885693840294	0.0	0.0	3.1191068642616773	36.4126188640771	0.0
PWY-3781	12422.657397812498	32082.18952972543	32679.22901705481	35796.15075191517	10577.4691115018	49538.148184031095	46961.21602936248	53212.60805029699	16392.97653801228	58690.70143883888	29786.53747853771	11143.79169273359	8556.288573855854	1256.0998555514902	23015.107442702643	29246.71608476751	3798.9858486982	10663.869877595413	8913.668021290252	9497.555929490389	21359.645639083155	20789.039407047894	31723.108366719032	13184.59744365616	4026.3850867567594	6737.173171408008	14351.370577155189	39542.47864811946	7462.346714727354	32538.59115008994	5226.837219528299	36745.44822866897	16509.202587354415	12941.116721487531	15890.346720762293	5071.5994474428935	6035.517354166787	24234.131581811995	26096.97283463296	25697.52959545722	20933.277125965407	5879.238319072203	6779.31497546573	15052.219967275509	14134.374206531982	13974.490701965537	24360.34726618346	59515.09846235715	14262.01743077052	15973.762998282305	4448.37468126938	11205.506719946678	6306.540391165992	12291.75131597428	11610.026546203202	46859.029569108316	9003.71704586138	5911.224795550538	29421.422380233354	21070.326687608685	43916.95320159526	437.2457248302268	11660.617226048491	10105.05030810979	99613.08364412842	12332.445345251328	6980.507925667216	29366.143810539863	29156.88138126525	12018.46573837221
PWY-3801	0.0	17.994609461330715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.265141182217075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4361	0.0	2598.411356887956	59.321476634182844	42.69320005846661	29.29813282049788	13.279017529809616	344.64387963622625	439.4457051242526	25.503275495328698	372.0173253904858	123.87983080201492	2.479230065068412	38.765114736114256	7.813894500108861	3.9792112894041964	92.63708202845879	98.02313164242263	15.841406097498885	28.53901652644075	4.792539584769318	57.06865755773351	167.37405045864543	5.1954013429717465	67.82331500862895	0.0	32.949290673867736	0.0	25.135239365001727	80.25790287811256	0.0	13.604275988553898	33.83219678045008	9.8252358641148	0.0	29.779944152323903	0.0	12.882697302893048	19.716331730488236	43.5820689811271	35.32460365856255	53.932765870802605	6.615912520126094	0.0	36.42728915491119	0.8799008962553254	15.940742486408068	44.51969018076684	83.97280261862728	21.02667209065251	9.533545982538726	0.0	0.0	0.0	19.094704005533575	6.246413359298789	175.9196205941153	1.9981819710286834	7.955793726868343	124.64497022397329	21.17120454973249	4.492518310507583	0.0	0.0	92.28054819236061	0.0	0.0	4.454928197707875	97.40836536760624	17.317921103169404	2.9984907557760834
PWY-4722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.20445314383542	0.0	0.0	0.0	13.67209340117575	0.0
PWY-4984	24.953849540079172	5680.350688099478	709.4102048861957	590.2416545217228	63.46254232906198	1857.9195138007685	1620.6722956571068	1838.3887055244024	117.40186365890231	2767.8866844820927	498.6560269585891	193.62448318963504	177.41494395130462	18.401251927301505	234.04264868557854	950.7269031797636	510.8623831423333	341.65415836283427	218.86290978109108	136.3592946458404	909.5571204596238	968.3888944698635	361.7654366448129	275.0251965879819	116.94622090324748	554.8660053998865	112.65291567208271	769.8193845107979	237.71926116731711	1471.2481660173623	101.99875064457862	2619.957029114261	219.65972637450855	174.06184987499472	271.1113096615935	100.98801798001244	128.23662024405292	379.2009049614187	250.47594683890946	199.02574154859403	341.2065476690859	128.24133787707694	55.63910510369679	133.08631023276865	97.57317655274186	140.5369754446649	156.40945032192187	1719.0275714639943	462.7357466173506	81.14205594509743	54.91246855260564	773.9252633761298	4.998835527759258	191.6522359079097	210.05472887448616	5005.578390644152	197.57731571150546	53.84056578528216	762.730350748471	227.3564256026247	695.4551109764041	331.25391831585097	230.4792396834158	349.9069180257602	3091.825754089397	6.996416404367376	31.75594981866956	641.5084373260108	385.614192445213	85.73409261204725
PWY-5005	0.0	425.77374722929244	10446.92517135733	930.4741740381986	6.779033398256563	961.7436375916922	2181.046225564968	1846.74855103457	236.86221865368606	241.79240844402761	19.126939133691796	74.96993137894145	131.04917446298603	13.986790855966719	26.143498539570054	1028.928887036498	121.94054501409074	180.2334863552405	258.46447807788513	86.05601864859449	1242.758000510392	327.24080161139824	0.0	0.0	118.14313434629408	190.19850385223958	158.15723726985044	375.7825912236266	199.9052000347272	3727.286626343644	455.0617467780606	3483.456833379939	382.00751850379396	260.182192638282	340.56036709230756	0.0	398.736417468868	310.3607255483084	164.24840863782293	64.3797625905989	44.465114155431515	30.60407590917011	0.0	0.0	238.17547091728795	23.902866423507195	121.66853060870059	510.0731757373599	538.8388270625211	1194.03525385828	14.277251888233405	1071.794074672697	104.17001222685687	0.0	169.6655098186882	625.7255583165509	19.100046857728017	87.46144041800234	683.2915454064938	97.48629401776905	645.8417971986996	220.19984858092906	148.15236641372468	29.217535309987777	3496.3287790869963	68.02788187947264	0.0	442.42076283345693	1056.257537723843	0.0
PWY-5022	29.9486170937325	2311.988260951339	2874.89781994465	1160.452867744598	126.16203334103193	2670.824169390295	1904.7572039822192	1511.5389548186545	183.5833364967219	1207.6323451315102	513.3565654805286	113.91789759344009	182.45549050920044	35.24318166055185	235.54534812495476	1132.8364433610882	325.2560965392945	883.363129689393	247.21118162154426	232.24841096637795	1164.8590959535454	948.7520349819132	282.9251503910222	190.04995796562173	243.25831602056633	410.6285758599837	218.85566345829474	1273.6552132362	556.4083858639652	2540.347678732749	342.83035259760106	2724.7970964658916	605.4709350560724	390.31042354895817	573.1752619096212	77.50445482574638	319.99382226489126	490.71936278298267	358.5098322666567	215.27495103373232	324.64739022023866	252.4869468297555	665.8041675144484	110.4609462600848	385.21699182255816	82.26375547110561	204.79453031173307	1621.4508436865733	352.55106246482836	662.0844272018813	46.44905524197374	836.7533080413084	187.4087984207814	162.87770684168657	207.70812759768145	1117.7198906062747	201.03622154948627	161.02758733778126	960.1010305349062	315.1504383944912	1114.8149386353925	246.73984447713696	220.26791940595908	250.14507636652877	3237.9267029551615	99.8646403881985	31.41122197973236	654.2875884502976	851.5389772297265	223.3490085033518
PWY-5028	3.2165976284221593	247.3414872722593	427.23283320175676	254.26581037268446	58.62428970500039	783.2959363032476	206.09961718564986	201.0864374561966	10.489729195365248	658.4622723145397	14.814450856679313	79.67531157738786	72.47943730308502	13.667250584513225	169.69504566818526	507.8417705814542	133.36607229805205	268.6935855319342	87.16685151114623	76.87126271633612	73.73245648562207	184.0137409772096	199.34079044229244	27.369461940031453	55.14700259534089	148.12090539270022	57.52678529189365	265.6116052310996	25.85853285088506	997.393873152759	21.592370390576068	79.46846739730562	97.00036721902357	13.21540895365139	144.7244518563879	59.29465946530362	9.754638457333959	75.94189357654768	114.74454168608068	5.4160624146896	187.20955337989355	13.502062848869178	0.0	17.336762152687204	42.9402038958774	9.532295401689696	44.407100764669885	224.2867407144912	135.02495020868383	119.47406849533826	41.514222341333905	12.343297865808033	4.996029996594955	27.020624351929904	89.87263718060414	184.53103738186817	94.892540316032	9.863133369288091	116.47816085699355	55.600996635138	388.1674973691462	0.0	0.0	5.642342727223944	431.01223313693356	9.81480842464746	4.3996915655230815	252.78168750998262	160.28781910497486	70.46645994916658
